epoch,loss,val_loss
68,12.159457206726074,13.542572975158691
69,12.284156799316406,13.301956176757812
70,12.095590591430664,13.29468059539795
71,12.224749565124512,13.300152778625488
72,12.202780723571777,13.21355152130127
73,12.236881256103516,13.214415550231934
74,12.13320255279541,13.185986518859863
75,12.09743595123291,13.227229118347168
76,12.108861923217773,13.334064483642578
77,12.128177642822266,13.278575897216797
78,12.154714584350586,13.172399520874023
79,12.169941902160645,13.294646263122559
80,12.119646072387695,13.39253044128418
81,12.11198616027832,13.279152870178223
82,12.151159286499023,13.220141410827637
83,12.112325668334961,13.225090026855469
84,12.154821395874023,13.19171142578125
85,12.108381271362305,13.171462059020996
86,12.113714218139648,13.240405082702637
87,12.102778434753418,13.181580543518066
88,12.159463882446289,13.256706237792969
89,12.145212173461914,13.148961067199707
90,12.171666145324707,13.189714431762695
91,12.1510648727417,13.437945365905762
92,12.220314025878906,13.190037727355957
93,12.091741561889648,13.215170860290527
94,12.068166732788086,13.158801078796387
95,12.14609432220459,13.275740623474121
96,12.057600021362305,13.115975379943848
97,12.084630012512207,13.536602020263672
98,12.09462833404541,13.249983787536621
99,12.133522033691406,13.220696449279785
100,12.15230655670166,13.439583778381348
101,12.27219009399414,13.209195137023926
102,12.09252643585205,13.150350570678711
103,12.031381607055664,13.204206466674805
104,12.229662895202637,13.123701095581055
105,12.053030967712402,13.145556449890137
106,12.049735069274902,13.116986274719238
107,12.048711776733398,13.238228797912598
108,12.069233894348145,13.179203033447266
109,12.027337074279785,13.171899795532227
110,12.077017784118652,13.15176010131836
111,12.011818885803223,13.131876945495605
112,12.100896835327148,13.291383743286133
113,12.076473236083984,13.198763847351074
114,12.042166709899902,13.152530670166016
115,11.991790771484375,13.12168025970459
116,12.047266960144043,13.486114501953125
117,12.273441314697266,13.13458251953125
118,12.10365104675293,13.157302856445312
119,12.13522720336914,13.409911155700684
120,12.016704559326172,13.161355018615723
121,12.027112007141113,13.097031593322754
122,12.057814598083496,13.144163131713867
123,12.005343437194824,13.099583625793457
124,11.972900390625,13.094664573669434
125,12.088850021362305,13.347014427185059
126,12.034211158752441,13.202248573303223
127,12.077712059020996,13.125061988830566
128,12.054059028625488,13.235225677490234
129,12.01970386505127,13.172456741333008
130,12.021232604980469,13.12177848815918
131,12.059629440307617,13.065874099731445
132,11.973164558410645,13.185640335083008
133,12.108613014221191,13.12542724609375
134,12.003629684448242,13.206793785095215
135,11.99928092956543,13.190108299255371
136,12.019972801208496,13.174165725708008
137,11.981271743774414,13.143034934997559
138,12.071776390075684,13.088850021362305
139,11.978351593017578,13.21202564239502
140,11.98145866394043,13.066871643066406
141,11.992055892944336,13.082907676696777
142,11.981253623962402,13.157485961914062
143,11.974710464477539,13.162903785705566
144,12.010891914367676,13.173724174499512
145,11.927910804748535,13.068881034851074
146,12.014666557312012,13.34460163116455
147,11.973158836364746,13.166075706481934
148,11.981952667236328,13.07759952545166
149,12.076961517333984,13.17403793334961
150,12.077552795410156,13.065505981445312
151,12.014425277709961,13.039340019226074
152,11.962135314941406,13.078478813171387
153,11.95820140838623,13.086065292358398
154,11.976194381713867,13.069581985473633
155,11.995623588562012,13.140172004699707
156,11.953337669372559,13.147480964660645
157,11.984038352966309,13.07453441619873
158,12.226216316223145,13.080788612365723
159,11.989288330078125,13.155804634094238
160,11.99113655090332,13.03961181640625
161,11.968965530395508,13.16200065612793
162,12.063828468322754,13.043008804321289
163,12.117881774902344,13.017056465148926
164,11.924656867980957,13.160499572753906
165,11.988078117370605,13.049464225769043
166,11.936382293701172,13.010031700134277
167,11.934877395629883,13.085453033447266
168,11.956306457519531,13.103721618652344
169,11.990726470947266,13.335481643676758
170,11.930512428283691,12.992036819458008
171,12.013272285461426,13.009647369384766
172,11.926614761352539,13.246490478515625
173,11.972436904907227,12.993370056152344
174,11.931319236755371,13.057969093322754
175,11.95843505859375,13.467705726623535
176,12.00043773651123,13.037528991699219
177,11.933466911315918,13.06439208984375
178,11.948561668395996,13.16127872467041
179,11.93982982635498,13.031146049499512
180,12.00694751739502,13.35798168182373
181,11.951798439025879,13.022851943969727
182,11.972942352294922,13.087875366210938
183,11.963607788085938,13.223628997802734
184,12.021926879882812,13.13313102722168
185,11.949440002441406,13.047516822814941
186,11.894150733947754,13.173300743103027
187,11.861963272094727,13.0992431640625
188,11.94465446472168,13.208224296569824
189,11.893858909606934,13.458136558532715
190,11.969098091125488,13.065648078918457
191,11.845847129821777,13.140579223632812
192,11.904765129089355,13.056127548217773
193,11.894478797912598,13.046797752380371
194,11.901620864868164,13.213830947875977
195,11.961976051330566,12.988365173339844
196,11.985801696777344,13.008359909057617
197,11.90820598602295,13.025443077087402
198,11.932112693786621,13.07120132446289
199,11.877802848815918,12.985411643981934
200,11.899368286132812,12.988313674926758
201,11.889345169067383,13.151644706726074
202,11.905536651611328,13.039523124694824
203,11.883511543273926,13.01971435546875
204,11.922744750976562,13.019094467163086
205,11.952106475830078,13.02600383758545
206,11.848804473876953,13.270662307739258
207,11.928407669067383,13.291958808898926
208,12.018902778625488,13.058311462402344
209,11.997701644897461,13.469582557678223
210,12.10845947265625,13.320115089416504
211,12.031503677368164,13.027413368225098
212,11.8383150100708,12.92597484588623
213,11.861059188842773,12.934656143188477
214,12.116729736328125,13.000364303588867
215,11.883868217468262,13.060152053833008
216,11.842747688293457,13.0963134765625
217,11.849392890930176,13.104827880859375
218,11.867277145385742,13.233600616455078
219,11.982782363891602,12.937125205993652
220,11.881102561950684,12.923409461975098
221,11.835247039794922,12.984310150146484
222,11.857037544250488,12.93764877319336
223,11.821346282958984,12.955101013183594
224,11.930169105529785,13.043083190917969
225,11.860759735107422,13.377373695373535
226,11.847182273864746,13.102560043334961
227,11.84874439239502,13.058903694152832
228,11.91919994354248,13.0409517288208
229,12.006882667541504,13.092397689819336
230,11.847342491149902,13.12191390991211
231,11.851692199707031,12.958797454833984
232,11.82214069366455,12.979371070861816
233,11.806619644165039,13.021029472351074
234,11.967985153198242,13.038352966308594
235,11.847408294677734,12.956789016723633
236,11.882813453674316,13.294642448425293
237,11.828001976013184,13.071646690368652
238,11.81035327911377,12.995071411132812
239,11.909181594848633,12.961471557617188
240,11.77424430847168,12.952960968017578
241,11.816429138183594,12.948339462280273
242,11.759488105773926,12.878079414367676
243,11.833377838134766,13.209491729736328
244,11.915266036987305,12.98514461517334
245,11.822273254394531,12.909589767456055
246,11.780608177185059,13.070494651794434
247,11.80350112915039,12.9042329788208
248,11.831254005432129,12.903578758239746
249,11.871541976928711,12.974053382873535
250,11.906525611877441,13.374495506286621
251,11.838902473449707,13.053101539611816
252,11.92841911315918,12.991873741149902
253,11.831119537353516,13.09026050567627
254,11.805855751037598,12.889447212219238
255,11.867003440856934,12.886768341064453
256,11.801254272460938,12.935708045959473
257,11.864448547363281,13.086155891418457
258,11.788874626159668,12.921431541442871
259,11.826589584350586,13.00365161895752
260,11.806410789489746,12.94077205657959
261,11.85067367553711,12.933853149414062
262,11.900667190551758,12.887014389038086
263,11.816807746887207,12.872512817382812
264,11.826516151428223,12.881514549255371
265,11.829730033874512,12.97783088684082
266,11.776409149169922,12.908891677856445
267,11.780716896057129,12.982203483581543
268,11.793024063110352,12.925559997558594
269,11.884669303894043,13.131484985351562
270,11.771042823791504,12.877547264099121
271,11.780847549438477,12.886280059814453
272,11.786921501159668,12.974112510681152
273,11.872923851013184,12.976652145385742
274,11.736011505126953,12.88129997253418
275,12.018052101135254,13.320574760437012
276,11.806370735168457,12.859938621520996
277,11.749640464782715,12.874435424804688
278,11.77054500579834,12.953886985778809
279,11.781387329101562,12.897855758666992
280,11.798996925354004,12.909464836120605
281,11.761334419250488,12.889123916625977
282,11.787703514099121,12.936003684997559
283,11.754578590393066,12.993492126464844
284,11.7861909866333,12.831366539001465
285,11.790214538574219,12.807119369506836
286,11.785362243652344,12.909038543701172
287,11.854984283447266,13.034646987915039
288,11.803369522094727,13.226126670837402
289,11.785686492919922,12.911578178405762
290,11.806659698486328,12.815860748291016
291,11.776766777038574,12.994196891784668
292,11.710890769958496,12.839109420776367
293,11.71326732635498,13.031157493591309
294,11.744468688964844,12.821592330932617
295,11.827672004699707,12.809256553649902
296,11.706706047058105,12.825759887695312
297,11.828787803649902,12.870285987854004
298,11.724353790283203,12.860016822814941
299,11.69282341003418,12.868523597717285
